Place ID,Name,Latitude,Longitude,Category,Rating,Number of Reviews,Business Status,Google Maps URL
N/A,ورق عنب ستيشن,26.437854599999998,50.0376736,restaurant,4.5,107,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,لذائذ الماكولات,26.4234179,50.040152799999994,restaurant,4.3,211,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,حاشيكم,26.4325153,50.0432914,restaurant,4.4,450,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,26.426831999999997,50.0352117,restaurant,3.5,186,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفية عمر القادسية,26.4216981,50.0730791,restaurant,4.2,3962,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بروستد الرازي,26.422668200000004,50.0724904,restaurant,4.1,1001,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Hashi Basha,26.42287,50.072944,restaurant,3.9,1429,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Zafran Indian Restaurant,26.439708099999997,50.064611799999994,restaurant,4.5,1768,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,BURGER WAQF,26.428387599999997,50.0744263,restaurant,4.6,2150,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,كوفه حي الأثير,26.438976699999998,50.0654107,restaurant,4.1,4314,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Abu Tayeb Restaurant,26.440784299999997,50.071021599999995,restaurant,4.1,2756,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Baba abdo restaurant مطعم بابا عبده,26.440890699999997,50.0606614,restaurant,3.6,1766,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم الراكوبة للمأكولات السودانية,26.4383493,50.0563392,restaurant,4.1,414,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,SAFSAF Restaurant,26.442056200000003,50.064052399999994,restaurant,4,2147,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Ruchi Restaurant Dammam مطعم تاج الدمام,26.441981799999997,50.062758,restaurant,3.8,1504,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Kareem Broasted,26.4288608,50.0741431,restaurant,4.2,775,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Barn's | بارنز,26.4308214,50.068192700000004,restaurant,4.4,307,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Broast Al Basel,26.433432,50.066334399999995,restaurant,4.1,1724,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,KFC,26.430780199999997,50.067302399999996,restaurant,3.7,1526,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفية سهول المسيلة لتقديم الوجبات,26.4228201,50.0723043,restaurant,4.2,1069,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Domino's Pizza,26.429455299999997,50.0662966,restaurant,3.9,570,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tim Hortons,26.430946000000002,50.067986999999995,restaurant,4.1,693,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم فرتكا,26.421840399999997,50.0735087,restaurant,4.3,416,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,شواية الخليج,26.439373999999997,50.083058799999996,restaurant,4.3,3524,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفية عمر القادسية,26.4216981,50.0730791,restaurant,4.2,3962,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Kufa,26.417508299999998,50.0818185,restaurant,4.1,6008,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Roma Castle Restaurant,26.423507299999997,50.0932506,restaurant,4.2,5082,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,دلع كرشك,26.4372574,50.0840135,restaurant,3.8,4663,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dongola Restaurant,26.435881499999997,50.093044199999994,restaurant,4.2,1829,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Atlas grill restaurant مطعم أطلس,26.423412499999998,50.09275590000001,restaurant,4.1,2667,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بروستد الرازي,26.422668200000004,50.0724904,restaurant,4.1,1001,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مشويات البراحة,26.422694099999998,50.0788727,restaurant,4.2,2875,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Kabana Restaurants,26.421773599999998,50.085260899999994,restaurant,4.1,1425,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Hashi Basha,26.42287,50.072944,restaurant,3.9,1429,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,BURGER WAQF,26.428387599999997,50.0744263,restaurant,4.6,2150,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,معجنات قناطر دمشق,26.4381253,50.0781734,restaurant,4.3,2774,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Abu Hilal restaurants,26.4361841,50.0898384,restaurant,4.2,3472,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Fresh Broasted,26.434560899999997,50.0856469,restaurant,4.2,2318,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم جحا المصري حي القزاز الدمام,26.4336102,50.0954829,restaurant,4.1,808,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Falafel Rabieh,26.423748699999997,50.0799643,restaurant,4.2,3603,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم طرح البحر للماكولات البحرية,26.4416272,50.0821718,restaurant,4.4,798,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,McDonald's,26.434590999999998,50.08549800000001,restaurant,3.9,3061,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم فول القاهره الدمام,26.4383491,50.078336799999995,restaurant,4.4,710,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shwaiat Al-Khalij,26.4244688,50.114448599999996,restaurant,4.3,2142,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Hadhramaut Restaurant,26.434696799999998,50.098758499999995,restaurant,4,3205,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,الرغيف المصرى,26.437148999999998,50.0977706,restaurant,4.1,1431,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Roma Castle Restaurant,26.423507299999997,50.0932506,restaurant,4.2,5082,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dongola Restaurant,26.435881499999997,50.093044199999994,restaurant,4.2,1829,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Atlas grill restaurant مطعم أطلس,26.423412499999998,50.09275590000001,restaurant,4.1,2667,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Nilamuttam Restaurant,26.4228666,50.1092909,restaurant,4.2,637,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم جحا المصري حي القزاز الدمام,26.4336102,50.0954829,restaurant,4.1,808,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Al Kabsh / الكبش,26.438318199999998,50.1066002,restaurant,4,2882,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Abu Hilal restaurants,26.4361841,50.0898384,restaurant,4.2,3472,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Nehari House Restaurant,26.4372634,50.106577599999994,restaurant,4,1313,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Khartoum restaurant,26.4365284,50.0995974,restaurant,4.3,1073,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم فول الجمهورية للاكلات المصرية,26.4366147,50.09890970000001,restaurant,4.3,341,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,KFC,26.4226422,50.0919921,restaurant,3.7,2548,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,اسماك ابن حميدو,26.4333329,50.0954877,restaurant,4.2,575,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Anjappar Indian Restaurant Dammam,26.435593299999997,50.1076786,restaurant,4.3,524,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,PESHAWARI KABAB DAMAM ADAMA BRANCH,26.4365231,50.1076579,restaurant,4.1,2007,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,الكبسة الدمامية (الدمام) | Al-Kabsah Al-Dammamiah,26.423979799999998,50.0940097,restaurant,4.1,384,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم ليالي اسكندرية,26.4299407,50.0942777,restaurant,4.2,534,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطاعم هاشم,26.437336300000002,50.0921889,restaurant,3.7,3089,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shwaiat Al-Khalij,26.4244688,50.114448599999996,restaurant,4.3,2142,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Nilamuttam Restaurant,26.4228666,50.1092909,restaurant,4.2,637,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,AL AKER SWEETS,26.441792699999997,50.1214957,restaurant,4.3,2824,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Eastern Coast - Seafood,26.417952,50.112148,restaurant,4.2,2371,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Layaly Zaman,26.4408218,50.1238852,restaurant,4.5,1844,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Bombai Ryani,26.4348162,50.1172951,restaurant,3.7,2709,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Diyar Al Sham Restaurant,26.4416405,50.1207316,restaurant,4.3,1494,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,قلعة عمّان,26.4404725,50.1245422,restaurant,4.4,1493,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Anjappar Indian Restaurant Dammam,26.435593299999997,50.1076786,restaurant,4.3,524,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ATYAAB AL TAZAJ,26.4388098,50.127080799999995,restaurant,4,2050,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,PESHAWARI KABAB DAMAM ADAMA BRANCH,26.4365231,50.1076579,restaurant,4.1,2007,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,"Red Table Restaurant, Abdullah Fouad Branch",26.4224581,50.1136254,restaurant,3.9,2115,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Kufa,26.4249931,50.114772099999996,restaurant,4,424,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,GARNISH SOUTH INDIAN RESTAURANT,26.4386735,50.1130469,restaurant,3.9,1385,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Sendebad Pastries,26.418814700000002,50.114916400000006,restaurant,4.2,1764,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Rose Garden Restaurant,26.436693599999998,50.1062886,restaurant,3.9,329,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Chettinad Restaurant,26.4366424,50.107417899999994,restaurant,4.1,478,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Makbous Express,26.440980699999997,50.1238489,restaurant,4.2,1146,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Bawan Broasted,26.435125100000004,50.1175265,restaurant,4,1414,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Kilo Meshakil-كيلو مشكل,26.439066300000004,50.126775699999996,restaurant,4.7,2031,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,GOLDEN JUICE,26.428713199999997,50.136372099999996,restaurant,4.1,339,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ATYAAB AL TAZAJ,26.4388098,50.127080799999995,restaurant,4,2050,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Kilo Meshakil-كيلو مشكل,26.439066300000004,50.126775699999996,restaurant,4.7,2031,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم النوخذه الشرقي,26.4366129,50.1300191,restaurant,3.9,1945,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Ifrane Restaurant,26.4389041,50.1268477,restaurant,4.2,759,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Green Bukhari,26.430560699999997,50.1335534,restaurant,3.5,293,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم عنجر للمعجنات والشاورما Anjar Restaurant,26.438333699999998,50.127845699999995,restaurant,4,522,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Wahed Karak واحد كرك,26.4306776,50.133390399999996,restaurant,3.9,230,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم و شعبيات تلال مأرب للأكلات الشعبية,26.437727799999998,50.1288208,restaurant,4,135,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم بلودان للمشويات,26.4376231,50.12906170000001,restaurant,4,339,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,كبدة عزام,26.430891199999998,50.1329662,restaurant,3.9,78,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Saraya Alzad Restaurant,26.438164099999998,50.127553999999996,restaurant,4.2,144,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Palestine Falafel,26.437614999999997,50.1291045,restaurant,3.6,344,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفية الصنعاني,26.4336664,50.1295802,restaurant,3.8,366,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفية وضحى,26.429206999999998,50.135720199999994,restaurant,4,89,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفية التقى,26.438979399999997,50.126844,restaurant,4.2,159,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dqaig Restaurant مطعم دقايق,26.437440799999997,50.1293771,restaurant,3.9,279,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tim Horton,26.429514800000003,50.135101,restaurant,4.2,55,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم ضيعة بيروت - dayeat beirut restaurant,26.437614999999997,50.1291045,restaurant,4,90,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,BAZZA | بزه,26.4375629,50.129152500000004,restaurant,4.3,70,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Srilankan Kandy Restaurant,26.4171732,50.1606929,restaurant,4,396,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,"فرايزون Frizone (الخالديه الجنوبيه , الميناء)",26.4189669,50.1615371,restaurant,3.9,68,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Madina Restaurant,26.417883200000002,50.160958199999996,restaurant,3.8,120,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم يحيى الذهبي البخاري,26.418487,50.161302,restaurant,4,110,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Furooj Delicious Taste فروج الطعم اللذيذ,26.4174212,50.160742,restaurant,3.6,14,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Kashmir Cafe مطعم سفرة الأرز,26.416314399999997,50.1601505,restaurant,4,36,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Maimona Restaurant,26.417117899999997,50.160564199999996,restaurant,3.9,46,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم غوري البخاري باكستاني,26.4172096,50.1607073,restaurant,3.7,41,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,3star Indian hotel (Tamil),26.416475600000002,50.1603941,restaurant,2.8,4,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,فوال نور الصباح,26.418498099999997,50.1612699,restaurant,3.5,26,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Al Rakan Restaurant for Bukhari & Peshawari Food,26.4185022,50.1612735,restaurant,5,2,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم محمد سلمان الطلاسي,26.4179808,50.1611013,restaurant,4.2,9,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مركز سمور,26.4168538,50.161401,restaurant,5,1,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,The Fine Corner Restaurant,26.4185343,50.161287599999994,restaurant,3,1,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,باكستاني مطعم تاج الامتياز Pakistani restaurant,26.4167575,50.173523499999995,restaurant,4.3,81,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم شباب عنك البخاري,26.4166076,50.172435,restaurant,3.9,266,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Meena,26.4181724,50.164603899999996,restaurant,4.3,71,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Boofia Almakhtas بوفيه يد المختص,26.4155697,50.1695184,restaurant,4.3,31,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Rummaan Hyderabadi Restaurant - Dammam Seaport,26.416840099999998,50.1731699,restaurant,3.6,9,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Munna boofiya,26.416261199999997,50.1731072,restaurant,4.3,18,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفية طارق,26.4170315,50.1732401,restaurant,4.1,30,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Modan Al Tameez Restaurant,26.4170603,50.1727574,restaurant,3.4,8,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Bangladeshi Sheraton Restaurant,26.4157703,50.1724007,restaurant,5,6,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطبخ الخيمة الكبيره,26.4181796,50.164585699999996,restaurant,4.7,19,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Goodness Restuarant,26.4161093,50.17253600000001,restaurant,4.4,14,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم عنوان المذاق البخاری,26.415555599999998,50.1756861,restaurant,No rating,No reviews,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Bismillah Hotel,26.416669300000002,50.1737329,restaurant,5,2,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dess pardess .Pakistani restaurant,26.4174647,50.166603800000004,restaurant,5,2,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Al-Noorin Restaurant serving meals (Pakistani),26.4176735,50.1657924,restaurant,3.9,29,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Mansehra Pakistani Resturant,26.4176808,50.16536610000001,restaurant,5,6,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم عز الشرقية,26.4168891,50.1730717,restaurant,3.8,6,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Kauser Restaurant,26.4181518,50.164648899999996,restaurant,3.5,2,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Zaman Bairot,26.4387795,49.9821483,restaurant,4.1,247,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بروستد كيان الشرقية,26.4390327,49.9764224,restaurant,3.8,105,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفية تسالي واو,26.4368725,49.9766212,restaurant,4.3,87,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Maasob Lamah,26.437755799999998,49.9777655,restaurant,4.6,122,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم أرز عنبر البخاري,26.441714899999997,49.9867607,restaurant,4.1,62,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,فوال مستقبل الابتسامة للاكلات الشعبية,26.441783899999997,49.9867462,restaurant,4.1,22,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفية شطائر الطائر,26.4389094,49.9827495,restaurant,4.2,47,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Buffet Lebanon Gardens,26.4535886,49.9840603,restaurant,3.6,215,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفية قصة جائع,26.448597399999997,49.983833399999995,restaurant,4.3,18,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفية صقور لبنان,26.438211199999998,49.979753699999996,restaurant,4,42,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,فلافل الراية 2,26.44973,49.9802077,restaurant,4.2,16,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم نقطة الضاحيه,26.4385087,49.9838039,restaurant,4.3,16,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,طبق الحجاز للمنتو واليغمش,26.4389941,49.983476599999996,restaurant,3.4,20,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطبخ الوفاء,26.441691499999997,49.9751225,restaurant,No rating,No reviews,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,وبرستد وبيتزاركن كنان للوجبات السريعة,26.439274299999997,49.976346799999995,restaurant,5,1,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم مدادا للمأكولات التركية الضاحية,26.4443984,50.0017874,restaurant,3.7,558,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Zaman Bairot,26.4387795,49.9821483,restaurant,4.1,247,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,فلافل العقيد,26.4460753,50.0005348,restaurant,4,285,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم روشة الفطيرة,26.445251799999998,50.0007095,restaurant,4.3,329,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,تكة وسلطة للآكلات الشعبيه,26.4439432,50.001162199999996,restaurant,4.1,156,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم مميز الخليج الضاحية,26.4447817,50.0016519,restaurant,4.4,133,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,فلافل تيم الشام الضاحية فرع 2,26.4418047,50.001937399999996,restaurant,4.4,182,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم الغمغام بالضاحية,26.453312,49.9982908,restaurant,4.1,67,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مرجع العصيرات - ينابيع المودة,26.4459417,50.0005811,restaurant,4.2,138,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,DOS Burger دوس برجر,26.443807399999997,49.9966089,restaurant,4.5,267,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم بخاري تنور الشباب,26.447448299999998,50.0010189,restaurant,3,105,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Barn's | بارنز,26.4438997,50.0047776,restaurant,4.2,92,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم أرز عنبر البخاري,26.441714899999997,49.9867607,restaurant,4.1,62,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفيه صقور الضاحيه,26.4446212,50.00173110000001,restaurant,4.3,36,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,فوال مستقبل الابتسامة للاكلات الشعبية,26.441783899999997,49.9867462,restaurant,4.1,22,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم قمر الضاحية,26.4530086,49.9984009,restaurant,4.6,49,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفية شطائر الطائر,26.4389094,49.9827495,restaurant,4.2,47,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,نسيم برجرمشوي و بروست,26.436892699999998,49.985847799999995,restaurant,3.9,32,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ورق عنب جمعة محاشي,26.440689199999998,49.9973069,restaurant,4.8,28,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم مدادا للمأكولات التركية الضاحية,26.4443984,50.0017874,restaurant,3.7,558,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,فلافل العقيد,26.4460753,50.0005348,restaurant,4,285,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم روشة الفطيرة,26.445251799999998,50.0007095,restaurant,4.3,329,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,تكة وسلطة للآكلات الشعبيه,26.4439432,50.001162199999996,restaurant,4.1,156,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم مميز الخليج الضاحية,26.4447817,50.0016519,restaurant,4.4,133,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,فلافل تيم الشام الضاحية فرع 2,26.4418047,50.001937399999996,restaurant,4.4,182,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مرجع العصيرات - ينابيع المودة,26.4459417,50.0005811,restaurant,4.2,138,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم الغمغام بالضاحية,26.453312,49.9982908,restaurant,4.1,67,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,DOS Burger دوس برجر,26.443807399999997,49.9966089,restaurant,4.5,267,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Eastern Sea Restaurant,26.457956499999998,50.017357,restaurant,4.1,37,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Barn's | بارنز,26.4438997,50.0047776,restaurant,4.2,92,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم بخاري تنور الشباب,26.447448299999998,50.0010189,restaurant,3,105,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Des Pardes,26.4358157,50.0188506,restaurant,3.8,296,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم ريم الغلا للوجبات السودانية,26.4591349,50.0142787,restaurant,3.8,281,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفيه صقور الضاحيه,26.4446212,50.00173110000001,restaurant,4.3,36,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم مثلث البخاري,26.4577515,50.017348899999995,restaurant,3.9,130,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم قمر الضاحية,26.4530086,49.9984009,restaurant,4.6,49,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Siddique Restaurant,26.448312899999998,50.0181165,restaurant,4.1,113,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ورق عنب ستيشن,26.437854599999998,50.0376736,restaurant,4.5,107,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Aden Pop Restaurant,26.456786299999997,50.0279896,restaurant,4.1,315,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tim Hortons Alnoor,26.436048099999997,50.03450600000001,restaurant,4.3,212,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ADNOC Service Station | Al Noor District (2052),26.4361292,50.0341727,restaurant,4.1,60,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,CHENNAI RESTAURANT,26.4501532,50.041164599999995,restaurant,4.1,121,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Modan Alam Pakistani hotel,26.446638,50.0268787,restaurant,4,31,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطاعم الجرة العدنية للأكلات الشعبية,26.4354156,50.0349831,restaurant,4.1,187,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Siddique Restaurant,26.448312899999998,50.0181165,restaurant,4.1,113,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,.,26.437817799999998,50.0296506,restaurant,3.9,44,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,معطم ديس برديس,26.4469848,50.0266337,restaurant,4.4,16,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفية الرزق للأكلات الشعبية 2 فرع الخضريه,26.448233,50.043099399999996,restaurant,4.5,77,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,WELCOME RESTAURANT,26.4405736,50.0179493,restaurant,4.2,107,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,BAHAR HOTEL&SWEETS,26.440869799999998,50.0176161,restaurant,4.1,124,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفية مدارات الرازي,26.4387528,50.0396144,restaurant,3.8,120,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مخبز وفوال,26.437308299999998,50.037262,restaurant,3.5,28,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Restaurant,26.4362087,50.019464299999996,restaurant,4,77,OPERATIONAL,https://maps.google.com/?cid=N/A
