Place ID,Associated Name,Rating,User Rating Count,Business Name,Business Types,Business Address,Business Status,Business Rating,Business User Ratings,Latitude,Longitude,Distance (m)
ChIJdTPtO0HvST4RMxDCV0Hixls,"{'text': 'Kudu - Al Rakah Al Shamaliyah', 'languageCode': 'en'}",3.9,1682,"{'text': 'The HUB Co.', 'languageCode': 'en'}","coffee_shop, cafe, dessert_shop, confectionery, food_store, store, point_of_interest, food, establishment","9664+GHG, King Faisal Ibn Abd Al Aziz, Al Rakah Al Janubiyah, Al Khobar 34226, Saudi Arabia",coffee_shop,4.4,863,26.3642251,50.2002842,736.46
ChIJdTPtO0HvST4RMxDCV0Hixls,"{'text': 'Kudu - Al Rakah Al Shamaliyah', 'languageCode': 'en'}",3.9,1682,"{'text': 'RATIO Speciality Coffee', 'languageCode': 'en'}","cafe, point_of_interest, food, establishment","حي, 4005 Khalid Ibn Al Walid, 7651, الراكة الجنوبية، الخبر 34226, Saudi Arabia",cafe,4.6,1870,26.3642251,50.2002842,280.44
ChIJdTPtO0HvST4RMxDCV0Hixls,"{'text': 'Kudu - Al Rakah Al Shamaliyah', 'languageCode': 'en'}",3.9,1682,"{'text': 'Repeat Coffee & Brunch', 'languageCode': 'en'}","coffee_shop, cafe, food_store, store, point_of_interest, food, establishment","King Faisal Ibn Abd Al Aziz, Al Rakah Al Janubiyah, Al Khobar 34226, Saudi Arabia",coffee_shop,4.1,1571,26.3642251,50.2002842,696.92
ChIJdTPtO0HvST4RMxDCV0Hixls,"{'text': 'Kudu - Al Rakah Al Shamaliyah', 'languageCode': 'en'}",3.9,1682,"{'text': 'Qasr AlMadhbi', 'languageCode': 'en'}","restaurant, point_of_interest, food, establishment","Khaled Ibn Al Walid St, Al Rakah Al Janubiyah, Al Khobar 34226, Saudi Arabia",restaurant,4.1,4538,26.3642251,50.2002842,87.93
ChIJdTPtO0HvST4RMxDCV0Hixls,"{'text': 'Kudu - Al Rakah Al Shamaliyah', 'languageCode': 'en'}",3.9,1682,"{'text': 'YAAS', 'languageCode': 'en'}","breakfast_restaurant, restaurant, point_of_interest, food, establishment","حي, 4801 طريق الملك فيصل، الراكة الجنوبية، 7528, الخبر 34226, Saudi Arabia",breakfast_restaurant,4.5,1196,26.3642251,50.2002842,758.11
ChIJdTPtO0HvST4RMxDCV0Hixls,"{'text': 'Kudu - Al Rakah Al Shamaliyah', 'languageCode': 'en'}",3.9,1682,"{'text': 'Fudge & Co. | .فدج اند كو', 'languageCode': 'en'}","bakery, coffee_shop, cafe, dessert_shop, confectionery, wholesaler, food_store, store, point_of_interest, food, establishment","7785 Abdulhamid Al Tarabulsi Al Rakah, Al Shamaliah, الخبر 34225, Saudi Arabia",bakery,4.5,600,26.3642251,50.2002842,906.4
ChIJdTPtO0HvST4RMxDCV0Hixls,"{'text': 'Kudu - Al Rakah Al Shamaliyah', 'languageCode': 'en'}",3.9,1682,"{'text': 'آرت سويت الراكة', 'languageCode': 'ar'}","florist, dessert_shop, bakery, confectionery, food_store, store, point_of_interest, food, establishment","بجوار نادي بيور جيم، الشارع التجاري، Al Rakah Ash Shamaliyah, Al Khobar 34226, Saudi Arabia",bakery,4.4,605,26.3642251,50.2002842,149.36
ChIJdTPtO0HvST4RMxDCV0Hixls,"{'text': 'Kudu - Al Rakah Al Shamaliyah', 'languageCode': 'en'}",3.9,1682,"{'text': 'Jam’d', 'languageCode': 'en'}","restaurant, american_restaurant, point_of_interest, food, establishment","King Faisal Ibn Abd Al Aziz, Al Rakah Al Janubiyah, Al Khobar 34226, Saudi Arabia",restaurant,4.6,1503,26.3642251,50.2002842,727.95
ChIJdTPtO0HvST4RMxDCV0Hixls,"{'text': 'Kudu - Al Rakah Al Shamaliyah', 'languageCode': 'en'}",3.9,1682,"{'text': 'Title Cafe', 'languageCode': 'en'}","coffee_shop, cafe, food_store, store, point_of_interest, food, establishment","9664+9F9, King Faisal Ibn Abd Al Aziz, Al Rakah Al Janubiyah, Al Khobar 34611, Saudi Arabia",coffee_shop,4,667,26.3642251,50.2002842,699.53
ChIJdTPtO0HvST4RMxDCV0Hixls,"{'text': 'Kudu - Al Rakah Al Shamaliyah', 'languageCode': 'en'}",3.9,1682,"{'text': 'TEA TIME RAKAH (وقت الشاي)', 'languageCode': 'en'}","restaurant, cafe, point_of_interest, food, establishment","Khaled Ibn Al Walid St, Al Rakah Ash Shamaliyah, Dammam 34224, Saudi Arabia",restaurant,4.1,667,26.3642251,50.2002842,440.81
ChIJdTPtO0HvST4RMxDCV0Hixls,"{'text': 'Kudu - Al Rakah Al Shamaliyah', 'languageCode': 'en'}",3.9,1682,"{'text': 'مطعم راكة الحديث', 'languageCode': 'en'}","turkish_restaurant, restaurant, point_of_interest, food, establishment","Khaled Ibn Al Walid St, Al Rakah Al Janubiyah, Al Khobar 34226, Saudi Arabia",turkish_restaurant,3.8,1858,26.3642251,50.2002842,393.53
ChIJdTPtO0HvST4RMxDCV0Hixls,"{'text': 'Kudu - Al Rakah Al Shamaliyah', 'languageCode': 'en'}",3.9,1682,"{'text': 'حدائق حمص', 'languageCode': 'en'}","restaurant, point_of_interest, food, establishment","Khaled Ibn Al Walid St, Al Rakah Al Janubiyah, Al Khobar 34226, Saudi Arabia",restaurant,4.3,1111,26.3642251,50.2002842,134.85
ChIJdTPtO0HvST4RMxDCV0Hixls,"{'text': 'Kudu - Al Rakah Al Shamaliyah', 'languageCode': 'en'}",3.9,1682,"{'text': 'Hashi Basha - South Rakkah Branch', 'languageCode': 'en'}","restaurant, point_of_interest, food, establishment","حي، Khaled Ibn Al Walid St, Al Rakah Al Janubiyah, Al Khobar 34226, Saudi Arabia",restaurant,4.1,1612,26.3642251,50.2002842,517.74
ChIJdTPtO0HvST4RMxDCV0Hixls,"{'text': 'Kudu - Al Rakah Al Shamaliyah', 'languageCode': 'en'}",3.9,1682,"{'text': 'مطعم عنجر للمعجنات والشاورما Anjar Restaurant', 'languageCode': 'en'}","restaurant, point_of_interest, food, establishment","Abu Mansoor Albaghdadi St, Al Rakah Al Janubiyah, Al Khobar 34226, Saudi Arabia",restaurant,4,1740,26.3642251,50.2002842,379.59
ChIJdTPtO0HvST4RMxDCV0Hixls,"{'text': 'Kudu - Al Rakah Al Shamaliyah', 'languageCode': 'en'}",3.9,1682,"{'text': 'Golden Juice', 'languageCode': 'en'}","fast_food_restaurant, restaurant, point_of_interest, food, establishment","9664+XGR, Al Rakah Al Janubiyah, Al Khobar 34222, Saudi Arabia",fast_food_restaurant,3.9,680,26.3642251,50.2002842,624.48
ChIJdTPtO0HvST4RMxDCV0Hixls,"{'text': 'Kudu - Al Rakah Al Shamaliyah', 'languageCode': 'en'}",3.9,1682,"{'text': 'بوفية عمر الراكة', 'languageCode': 'ar'}","restaurant, point_of_interest, food, establishment","خالد بن وليد، Al Rakah Ash Shamaliyah, Dammam 34224, Saudi Arabia",restaurant,4.3,197,26.3642251,50.2002842,411.48
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'Golden Corner Restaurant', 'languageCode': 'en'}","restaurant, food, point_of_interest, establishment","Ittisalat Street, Al Itisalat, Dammam 32257, Saudi Arabia",restaurant,3.9,3302,26.4068408,50.0822664,560.81
