Business ID,Name,Latitude,Longitude,Category,Rating,Popularity,Google Place ID,Business Status,Distance (m)
618e8f8f757a3a0201204c03,Burgerfi (برجرفاي),26.32091,50.222072,Burger Joint,7.6,0.8943274758582683,ChIJ0WV8eFzpST4RScfRRDZWwSA,CLOSED_TEMPORARILY,19.52519156830625
5af402cd3ba767002cbad9e7,خيمة موڤنبيك الرمضانية,26.321928,50.216515,Theme Restaurant,7.0,0.9460177101990206,ChIJA9OP3_roST4R7vdG9HSQ6JY,OPERATIONAL,51.58761797092295
5c012617dee770002ca33e77,Eat’sy (ايت'سي),26.320596,50.22247,Modern European Restaurant,7.2,0.9110732581004748,ChIJXWFzUVzpST4RPTKVDRBFiFY,CLOSED_PERMANENTLY,11.690229218081116
61e0476c821d452a8414c7cf,Bloo (بلو),26.325191,50.20795,Restaurant,6.7,0.1607319547600856,ChIJ_YcpEsnpST4R4yc9-cgtcaE,CLOSED_PERMANENTLY,2.886399373931079
629b246d38312452705e5a25,Be’ken Battle (بيكن باتل),26.320091,50.221886,Burger Joint,7.1,0.5889580541325885,ChIJIczxY0vpST4RKkJnlyv0lFE,CLOSED_PERMANENTLY,24.711309539616146
50b5dd9ae4b033ea1fa2659c,TURKISH AIRLINES (الخطوط الجوية التركية),26.314555,50.217032,Deli,6.9,0.8625142470660437,ChIJG_EBKlboST4RTGb9r6vuIxA,OPERATIONAL,38.588102012993126
61f82289eecfd64af0133358,Al Balad (البلد),26.320078,50.222726,Lebanese Restaurant,6.5,0.735236282110695,,NOT FOUND,1527745.4323728634
640f6a6be300bc3919e5163b,Thnder Diner,26.319533,50.20734,American Restaurant,No rating,0.9003143748199547,ChIJu1MrKe3pST4R46et82AtJto,OPERATIONAL,19.218628676680215
5e3847c85b8fed0008b101d4,مطعم اريانا البخاري,26.318393,50.214019,Middle Eastern Restaurant,No rating,0.0664946581330394,,NOT FOUND,399840.52030385874
60633bb9d3e1ea586304ca06,مطعم الكبش,26.314709,50.20951,Indian Chinese Restaurant,No rating,0.8991746095364537,,NOT FOUND,2164.700820443435
606623d68c1c5c60e399adf6,Bergamo,26.322018,50.215391,Italian Restaurant,No rating,0.9176738768302,,NOT FOUND,4177443.3283319306
61e00ad552dc4a469d90597c,ALDENTE (آل دِنتي),26.316602,50.223052,Italian Restaurant,8.8,0.9927856615022356,ChIJUz05W1HpST4Rfz7uEKKTRek,OPERATIONAL,8.690429353623665
