Business ID,Name,Latitude,Longitude,Category,Rating,Popularity,Google Place ID,Business Status,Distance (m)
610b3830ccb3023c80562493,ديوانية الكيف,26.295454,50.034678,Tea Room,No rating,0.3543787222076835,ChIJXfKrRwDjST4RJ75YjGGDS-I,OPERATIONAL,58.13953429594828
5a22b7f0603d2a62d4cfd78c,ديوانية الشيوخ للقهوة العربي,26.284161,50.060261,Café,No rating,0.8251294551724835,,NOT FOUND,8617.819008667637
6101910c892b76360e4fe66a,shrq coffee roasters (مقهى و محمصة شرق),26.290108,50.100756,Coffee Shop,8.8,0.9849173553719008,ChIJb_ajY2zhST4Rvqg4QT3R-Lg,OPERATIONAL,23.176904946348166
5208ace011d28afd4318206c,snak bar,26.290935,50.105595,Café,No rating,0.8035123966942149,ChIJER4NJMzmST4RvyQEnZBNNfA,OPERATIONAL,33.44635339473057
4ed764d07ee53b380fae3858,corsini cafè,26.292353,50.103239,Café,No rating,0.4807851239669422,,NOT FOUND,384457.35887647397
519ed26c2fc6c029649a6e95,كرسبي كريم,26.280212,50.117581,Café,No rating,0.5257771643954627,,NOT FOUND,3773.5864305799487
5a7a8756acb00b0492561a93,caffè florian,26.292934,50.124689,Café,No rating,0.6553719008264463,,NOT FOUND,3965932.21696224
518737a0498ea191b71cf14b,coffee valley - peace hawk,26.289288,50.132148,Café,No rating,0.8890495867768595,ChIJkxqr1_zmST4RiCmegOEoqIA,CLOSED_TEMPORARILY,14.011950960834753
50c97348e4b0537a2c716287,coffee valley,26.284767,50.150349,Coffee Shop,7.2,0.8597107438016529,ChIJHYuHCADnST4R72nrW4tulvM,OPERATIONAL,8.391635171311016
52a2eee111d282859ffb7ad7,tonino lamborghini,26.287993,50.1394,Café,No rating,0.0053719008264462,,NOT FOUND,535215.8668483909
61b5e186f7d0dc50aab327b2,coffee map,26.294922,50.128693,Coffee Shop,No rating,0.9322314049586776,,NOT FOUND,6353.286360246384
5e32823fd6a1a80007d83401,كاس بن ( المستشفى ),26.283876,50.150229,Coffee Shop,No rating,0.9659090909090908,,NOT FOUND,3340.8733979346543
4f036fe8f790570bd58e4643,كنافة التاج الذهبي,26.29488,50.16275,Café,No rating,0.3430818752270136,,NOT FOUND,2503.9303818170406
600d79518d453c64cce7f645,rosalie (روزالي),26.29052,50.178126,Café,8.4,0.9790458536340978,ChIJn_YDlxDnST4RrIphlNrl0f4,OPERATIONAL,36.19816771007235
58cd174c297c16730ce8c3e9,7 grams (٧ جرام),26.290708,50.18091,Coffee Shop,8.6,0.9931739331922196,ChIJLzHtU9jnST4RZ6qxdfdGdRs,OPERATIONAL,60.99969944555322
4c373192ae2da593505ffec5,le cafe (لو كافيه),26.290677,50.1808,Café,8.1,0.929447276461968,,NOT FOUND,4117.364083800032
500708b2e4b0664ebec97452,chuao lounge,26.290694,50.181445,Café,8.0,0.9536954697461204,,NOT FOUND,12097957.244538413
5323111d498e3d13916759ef,coffee valley (وادي القهوه),26.293647,50.172109,Coffee Shop,7.8,0.9768414724264476,,NOT FOUND,4006.0819016384226
