Business ID,District,City,Latitude,Longitude,POI Name,POI Latitude,POI Longitude,Category,Rating,Popularity,Business Type
6451,1st Industrial Dist.,Dammam,26.3979752,50.139516,Moroccan Taste,26.400759,50.115301,Tea Room,6.7,0.9730706687795834,Coffee Shop
6452,1st Industrial Dist.,Dammam,26.3979752,50.139516,Novetel Hotel Cafe,26.40754,50.138548,Café,6.0,0.8921169561569773,Coffee Shop
6453,1st Industrial Dist.,Dammam,26.3979752,50.139516,Nasj,26.399351,50.138238,Coffee Shop,,0.9561776921563144,Coffee Shop
6454,1st Industrial Dist.,Dammam,26.3979752,50.139516,Coffee Valley (وادي القهوة),26.413057,50.115566,Coffee Shop,6.4,0.9368921480284622,Coffee Shop
6455,1st Industrial Dist.,Dammam,26.3979752,50.139516,مقهى الكهف الاسود,26.402387,50.139299,Coffee Shop,,0.9901086494940392,Coffee Shop
6456,1st Industrial Dist.,Dammam,26.3979752,50.139516,Derby Coffee,26.396463,50.147908,Coffee Shop,,0.956011973194958,Coffee Shop
6457,1st Industrial Dist.,Dammam,26.3979752,50.139516,ديوانية شما,26.400727,50.116332,Café,6.0,0.9036551388414172,Coffee Shop
6458,1st Industrial Dist.,Dammam,26.3979752,50.139516,دانكن دونتس,26.410003,50.133322,Café,,0.9231581891060496,Coffee Shop
6459,1st Industrial Dist.,Dammam,26.3979752,50.139516,دانكن دونتس,26.410003,50.133322,Café,,0.9064309314441372,Coffee Shop
6460,1st Industrial Dist.,Dammam,26.3979752,50.139516,Pianolla,26.388011,50.149542,Café,,0.44564935939264,Coffee Shop
6461,1st Industrial Dist.,Dammam,26.3979752,50.139516,Or Coffee,26.38349,50.140061,Coffee Shop,,0.9831588105521548,Coffee Shop
6462,1st Industrial Dist.,Dammam,26.3979752,50.139516,Saudi Airlines Catering,26.410329,50.126577,Coffee Shop,,0.8543951775782245,Coffee Shop
6463,1st Industrial Dist.,Dammam,26.3979752,50.139516,NOON Café,26.407082,50.123352,Coffee Shop,,0.9302219598338668,Coffee Shop
6464,1st Industrial Dist.,Dammam,26.3979752,50.139516,Sq Coffee Roasters,26.380798,50.144406,Coffee Shop,,0.9764471926172202,Coffee Shop
6465,1st Industrial Dist.,Dammam,26.3979752,50.139516,Daily Break,26.411297,50.125908,Café,,0.1232431200737449,Coffee Shop
6466,1st Industrial Dist.,Dammam,26.3979752,50.139516,بيت حلو بيت,26.40335,50.120207,Tea Room,,0.9435519787879728,Coffee Shop
6467,1st Industrial Dist.,Dammam,26.3979752,50.139516,Roma House Cafe,26.396363,50.119375,Café,,0.4682699976177899,Coffee Shop
6468,1st Industrial Dist.,Dammam,26.3979752,50.139516,Sagafredo Cafe,26.397176,50.117682,Café,,0.8848046069871257,Coffee Shop
6469,1st Industrial Dist.,Dammam,26.3979752,50.139516,Saadeddin Cafe,26.400607,50.117657,Coffee Shop,,0.9433862598266164,Coffee Shop
6470,1st Industrial Dist.,Dammam,26.3979752,50.139516,Freej cafe (فريج كافيه),26.399713,50.117427,Café,,0.8979999792851299,Coffee Shop
6471,1st Industrial Dist.,Dammam,26.3979752,50.139516,فريج كافيه,26.399744,50.117301,Tea Room,,0.5693171343048608,Coffee Shop
6472,1st Industrial Dist.,Dammam,26.3979752,50.139516,Barkadelo,26.400266,50.117281,Café,,0.7345285813421164,Coffee Shop
6473,1st Industrial Dist.,Dammam,26.3979752,50.139516,Mycrepe,26.400251,50.117345,Café,,0.5079493314275653,Coffee Shop
6474,1st Industrial Dist.,Dammam,26.3979752,50.139516,Freej Cafe,26.398636,50.11712,Café,,0.4616515965986183,Coffee Shop
6475,1st Industrial Dist.,Dammam,26.3979752,50.139516,Papparoti,26.400405,50.117186,Café,,0.9301287429181038,Coffee Shop
6476,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Keep (كيب),26.406332,50.186919,Coffee Shop,7.9,0.9569774595652648,Coffee Shop
6477,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Boss Cafe,26.412653,50.173107,Café,9.0,0.9951009332049012,Coffee Shop
6478,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Black Swan Cafe (مقهى بلاك سوان),26.388352,50.178233,Coffee Shop,9.0,0.9675294410092284,Coffee Shop
6479,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Greenberry’s Coffee Co,26.405829,50.185635,Coffee Shop,7.8,0.9817995116109776,Coffee Shop
6480,Al Fanar Dist.,Dammam,26.4049851,50.1959908,7Degrees Truck,26.381041,50.183935,Café,8.7,0.8679323452340263,Coffee Shop
6481,Al Fanar Dist.,Dammam,26.4049851,50.1959908,ستاربكس,26.411754,50.169067,Coffee Shop,7.9,0.8923655345990119,Coffee Shop
6482,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Kiara (كيارا),26.382683,50.212681,Coffee Shop,7.4,0.8384585677968377,Coffee Shop
6483,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Joffrey's Cafe,26.390953,50.184816,Coffee Shop,7.1,0.7355130279699484,Coffee Shop
6484,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Mana (مانا),26.388691,50.178498,Coffee Shop,7.2,0.3554671721094988,Coffee Shop
6485,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Boulevard Coffee (بوليڤارد كوفي),26.387051,50.187141,Café,6.5,0.9761467605067836,Coffee Shop
6486,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Al Shathlya (ديوانية الشاذلية),26.406525,50.200045,Café,,0.3377180187708227,Coffee Shop
6487,Al Fanar Dist.,Dammam,26.4049851,50.1959908,HOKM Cafe مقهى حُكم,26.406018,50.186901,Café,,0.1473257513552471,Coffee Shop
