Business ID,Name,Latitude,Longitude,Category,Rating,Popularity,Google Place ID,Business Status,Distance (m),Cluster,generalCategory,Religious Institutions,Coffee Shops,Food & Dining,Restaurants,Home & Construction Services,Entertainment & Recreation,Retail & Shopping,Finance & Services,Education,Health,Public & Government Services,Hotels & Hospitality,Transportation & Travel,Beauty & Wellness,POI Density,Avg Rating - Business Type,Avg Rating - Food & Dining,Competition - Business Type/Area,Competition - Food & Dining/Area,Competition - Business Type/POI Density,Competition - Food & Dining/POI Density,Competition - Business Type/related POIs,Competition - Food & Dining/related POIs,Population Within 1km
64665ff16274e250676a9e60,otten (اوتن),26.391985,50.104063,Coffee Shop,9.5,0.9999896472829294,ChIJn3O7m_vlST4RJDYnFL1wvB8,OPERATIONAL,16.001848268188606,,coffee shop,0,3,9,5,0,1,19,4,4,4,1,0,1,6,59,4.433333333333334,4.233333333333333,0.9549274255156608,2.8647822765469826,0.0508474576271186,0.1525423728813559,0.1034482758620689,0.3103448275862069,15422
595f7976e179103edc8cf30d,coffee warehouse (مستودع القهوة),26.39495,50.104782,Coffee Shop,8.9,0.9887569492613336,ChIJXdR3OavkST4Rh-17EcY4N5w,OPERATIONAL,21.55677512672504,,coffee shop,1,3,19,15,0,0,17,6,4,3,1,0,2,1,59,4.233333333333333,4.157894736842105,0.9549274255156608,6.047873694932519,0.0508474576271186,0.3220338983050847,0.0833333333333333,0.5277777777777778,15639
61c217da822555373d4dbd43,starbucks (ستاربكس),26.399071,50.104867,Coffee Shop,9.0,0.988746596544263,ChIJLWMo6177ST4R4CAnLvUX2xg,OPERATIONAL,25.184258601053195,,coffee shop,0,4,16,11,0,0,16,8,3,5,1,0,3,0,59,4.075,4.04375,1.2732365673542143,5.092946269416858,0.0677966101694915,0.2711864406779661,0.125,0.5,18443
627442946210f9141d7b734e,bitten (بيتن),26.400442,50.096558,Coffee Shop,8.7,0.9882496661248744,ChIJW11KHeX9ST4RgfWVbWQobTQ,OPERATIONAL,32.53625081938163,,coffee shop,1,5,14,9,0,0,11,9,3,8,0,0,2,1,58,4.0600000000000005,4.178571428571429,1.591545709192768,4.45632798573975,0.0862068965517241,0.2413793103448276,0.2,0.56,15298
5ceadab50e3239002b9eeb27,pages coffee,26.400216,50.0973,Coffee Shop,8.5,0.9915935937386768,ChIJK7l_WMH9ST4Rv3Su-OC8W9s,OPERATIONAL,12.065612737971556,,coffee shop,0,5,16,12,0,0,11,8,3,9,0,0,2,2,58,4.0,4.175,1.591545709192768,5.092946269416858,0.0862068965517241,0.2758620689655172,0.1851851851851851,0.5925925925925926,14798
5e25f6d9bf9bad0007eda48e,all day (اول دي),26.404895,50.102219,Coffee Shop,9.4,0.991510772002112,ChIJMzZ2OzP7ST4RcElzj7Cczrw,OPERATIONAL,8.986723820567738,,coffee shop,0,4,11,8,0,0,13,7,3,6,0,0,2,0,57,4.075,3.9181818181818175,1.2732365673542143,3.5014005602240896,0.0701754385964912,0.1929824561403508,0.1666666666666666,0.4583333333333333,15155
58a1b1ff76b8b24413b78dd1,road cafe,26.389654,50.112863,Coffee Shop,8.8,0.9697907715880032,ChIJFWFgarDkST4Rn1KIIDRAE8g,OPERATIONAL,21.05513411301306,,coffee shop,4,4,6,3,0,2,11,2,7,1,1,1,6,0,58,4.5,4.15,1.2732365673542143,1.9098548510313216,0.0689655172413793,0.1034482758620689,0.2,0.3,9212
6106b297d039a21c5fb9217e,onda (اوندا),26.40564,50.101155,Coffee Shop,8.8,0.97634404149369,ChIJHbSZtTP7ST4RtAmQN-O8wDM,OPERATIONAL,15.319220818512232,,coffee shop,0,4,11,8,0,0,13,8,2,6,1,0,1,0,57,4.075,3.9181818181818175,1.2732365673542143,3.5014005602240896,0.0701754385964912,0.1929824561403508,0.1666666666666666,0.4583333333333333,14684
5d3d4bf590b8cc000807ff48,شرفات كافيه,26.391952,50.091493,Coffee Shop,No rating,0.9215781681902416,ChIJaXe2K3n9ST4R66acQ8A9OXY,OPERATIONAL,11.250317360075003,,coffee shop,1,1,6,4,1,0,16,4,1,2,1,1,0,5,58,4.0,4.333333333333333,0.3183091418385536,1.9098548510313216,0.0172413793103448,0.1034482758620689,0.0434782608695652,0.2608695652173913,14410
62c1ca05d22de103d62fece6,garden gate (قاردن قيت),26.398221,50.127066,Coffee Shop,9.0,0.9814686364436346,ChIJx9Uv8NPlST4RWVqIS7SCE0E,OPERATIONAL,9.83413845656609,,coffee shop,2,1,4,3,0,2,12,0,2,0,0,0,2,1,57,4.7,4.066666666666666,0.3183091418385536,1.2732365673542143,0.0175438596491228,0.0701754385964912,0.0555555555555555,0.2222222222222222,5814
598c387a5a2c9127becbe948,tim hortons (تيم هورتنز),26.400097,50.116794,Coffee Shop,8.5,0.9978880457175986,ChIJYSERUkv7ST4RkAhsfcrLz94,OPERATIONAL,21.50875293853756,,coffee shop,0,4,8,5,0,0,37,3,4,3,1,0,0,0,58,3.8,3.8375,1.2732365673542143,2.546473134708429,0.0689655172413793,0.1379310344827586,0.0888888888888888,0.1777777777777777,13496
58fa26ff610f044e3df35a7d,oliver brown chocolate cafe,26.400097,50.116794,Coffee Shop,6.9,0.9199320861760168,ChIJqdyLS0v7ST4RhFen7UM5TOQ,OPERATIONAL,55.796967030907055,,coffee shop,0,4,8,5,0,0,37,3,4,3,1,0,0,0,58,3.8,3.8375,1.2732365673542143,2.546473134708429,0.0689655172413793,0.1379310344827586,0.0888888888888888,0.1777777777777777,13496
616377ae4ce22205def07ae3,moroccan taste,26.400759,50.115301,Coffee Shop,6.6,0.9722236600995932,ChIJ1WyNXQH7ST4RcRCeHS8ERTg,OPERATIONAL,8.935749675705647,,coffee shop,0,4,12,8,0,0,28,2,5,1,3,0,1,0,59,3.825,3.7916666666666665,1.2732365673542143,3.819709702062643,0.0677966101694915,0.2033898305084746,0.1,0.3,13847
640cb83faabea57c0dfdff6d,noimi coffee,26.400016,50.11691,Coffee Shop,No rating,0.0805751969604422,ChIJkfpOL8T7ST4ROG4ZVNPRe_Q,OPERATIONAL,41.19181390046957,,coffee shop,0,4,11,8,0,0,36,2,4,1,1,0,0,0,59,3.8,3.809090909090909,1.2732365673542143,3.5014005602240896,0.0677966101694915,0.1864406779661017,0.0851063829787234,0.2340425531914893,13496
590ce02b1bc704026f4223b7,barkadelo,26.400266,50.117281,Coffee Shop,No rating,0.1738842359177166,ChIJAe6ntbTkST4Rm2JP_kKRNDo,OPERATIONAL,57.81806505314484,,coffee shop,0,4,9,5,0,0,37,3,4,2,1,0,0,0,59,3.525,3.577777777777778,1.2732365673542143,2.8647822765469826,0.0677966101694915,0.1525423728813559,0.0869565217391304,0.1956521739130435,13235
5190fe20498e89cb8f086f36,chocolate cottage - othaim mall,26.400128,50.116904,Coffee Shop,No rating,0.8925284440901514,ChIJIfIATEv7ST4RMWQj-wL0NUE,OPERATIONAL,38.60519249304817,,coffee shop,0,4,11,8,0,0,36,2,4,1,1,0,0,0,59,3.8,3.809090909090909,1.2732365673542143,3.5014005602240896,0.0677966101694915,0.1864406779661017,0.0851063829787234,0.2340425531914893,13235
6242e5878d26937375820c31,saadeddin cafe,26.400607,50.117657,Coffee Shop,No rating,0.9462072821011874,ChIJG5PizOD7ST4RAxOegVA01zA,OPERATIONAL,38.73358579345591,,coffee shop,0,3,14,11,0,0,31,2,4,1,1,0,0,0,59,3.7,4.030769230769231,0.9549274255156608,4.45632798573975,0.0508474576271186,0.2372881355932203,0.0666666666666666,0.3111111111111111,11683
5dd2aeabeb2f3e00089124c3,silent crack coffee roasters,26.386515,50.144083,Coffee Shop,No rating,0.0714751586553891,ChIJE9DrFETlST4Rw401_j_GGsU,OPERATIONAL,21.46085310727488,,coffee shop,0,0,1,1,0,0,4,0,0,0,0,0,2,0,58,,3.7,0.0,0.3183091418385536,0.0,0.0172413793103448,0.0,0.2,4506
5be5aaad35811b0039d27876,derby coffee,26.396463,50.147908,Coffee Shop,No rating,0.956446119284006,ChIJ0YR1nuPlST4Rf54g7fNSduE,OPERATIONAL,57.752336992053735,,coffee shop,0,1,2,1,0,0,9,0,0,0,1,0,7,0,58,4.1,3.9,0.3183091418385536,0.6366182836771073,0.0172413793103448,0.0344827586206896,0.0909090909090909,0.1818181818181818,1676
5f0013771e651555802028d9,mana (مانا),26.388691,50.178498,Coffee Shop,7.2,0.7749629890364726,ChIJm0LR4ETlST4RvcSqrL85o4o,OPERATIONAL,43.06023368158352,,coffee shop,1,6,12,7,0,0,17,0,7,0,2,0,1,3,58,4.083333333333333,4.125,1.9098548510313216,3.819709702062643,0.1034482758620689,0.2068965517241379,0.2068965517241379,0.4137931034482758,9972
633f47f7e9a9cd10ce4d53a3,graph,26.412417,49.997186,Coffee Shop,No rating,0.9992961359026868,ChIJtbqZOJIDNj4RgCGjYsGSjAw,OPERATIONAL,30.113150135148924,,coffee shop,5,2,8,6,0,0,13,1,0,0,1,0,3,3,59,4.7,4.18,0.6366182836771073,2.546473134708429,0.0338983050847457,0.135593220338983,0.0952380952380952,0.3809523809523809,20017
60c25cfa5240610a505feb97,graph cafe,26.412126,50.013902,Coffee Shop,8.7,0.9985920304783992,ChIJC_88BgsDNj4Rx4Mo1ZM7HNI,OPERATIONAL,4.727979108599098,,coffee shop,1,3,10,6,0,0,17,3,2,2,1,2,4,4,57,4.166666666666667,4.029999999999999,0.9549274255156608,3.183091418385536,0.0526315789473684,0.175438596491228,0.1034482758620689,0.3448275862068966,30891
5b3fdc0fa89b5a002457b53f,barn’s (بارنز),26.406767,50.014042,Coffee Shop,8.9,0.9955276262255028,ChIJkXi_fX4CNj4RUwpeO7JWfxA,OPERATIONAL,41.33890998494601,,coffee shop,1,4,11,8,0,0,12,9,0,1,0,1,18,0,57,4.025,3.690909090909091,1.2732365673542143,3.5014005602240896,0.0701754385964912,0.1929824561403508,0.1666666666666666,0.4583333333333333,25931
